,node_id1,node_id2,label_id1,label_id2,ibd_sum
28461,node_1710,node_1813,южные-русские,южные-русские,10.7937
28462,node_1710,node_1817,южные-русские,южные-русские,10.7643
28463,node_1710,node_1871,южные-русские,северные-русские,8.18573
28464,node_1710,node_1987,южные-русские,южные-русские,8.73394
28465,node_1710,node_2013,южные-русские,северные-русские,9.03889
28466,node_1710,node_2054,южные-русские,южные-русские,10.7304
28467,node_1710,node_2066,южные-русские,южные-русские,10.3985
28468,node_1710,node_2079,южные-русские,южные-русские,12.2584
28469,node_1710,node_2097,южные-русские,южные-русские,9.33419
28470,node_1710,node_2184,южные-русские,южные-русские,8.22611
28471,node_1710,node_2204,южные-русские,южные-русские,9.14186
28472,node_1710,node_2319,южные-русские,северные-русские,8.01142
28473,node_1710,node_2333,южные-русские,южные-русские,10.1326
28474,node_1710,node_2524,южные-русские,украинцы,8.26695
28475,node_1710,node_2548,южные-русские,белорусы,9.14286
28476,node_1711,node_1900,северные-русские,южные-русские,13.8666
28477,node_1711,node_2029,северные-русские,северные-русские,9.95378
28478,node_1711,node_2209,северные-русские,северные-русские,9.25379
28479,node_1711,node_2326,северные-русские,северные-русские,18.5177
28480,node_1711,node_2571,северные-русские,белорусы,8.30788
28481,node_1711,node_2581,северные-русские,белорусы,9.35418
28482,node_1712,node_1820,северные-русские,северные-русские,8.45319
28483,node_1712,node_1855,северные-русские,северные-русские,11.5665
28484,node_1712,node_1994,северные-русские,южные-русские,8.66545
28485,node_1712,node_2173,северные-русские,белорусы,8.34608
28486,node_1712,node_2242,северные-русские,северные-русские,13.9811
28487,node_1712,node_2282,северные-русские,северные-русские,16.0124
28488,node_1712,node_2294,северные-русские,северные-русские,24.8965
28489,node_1712,node_2313,северные-русские,северные-русские,9.54713
28490,node_1712,node_2465,северные-русские,белорусы,9.33437
28491,node_1712,node_2503,северные-русские,белорусы,8.5629
28492,node_1712,node_2523,северные-русские,белорусы,11.5472
28493,node_1713,node_1714,южные-русские,южные-русские,10.6793
28494,node_1713,node_1726,южные-русские,южные-русские,9.42806
28495,node_1713,node_1745,южные-русские,южные-русские,13.1143
28496,node_1713,node_1764,южные-русские,южные-русские,17.0203
28497,node_1713,node_1937,южные-русские,северные-русские,10.1236
28498,node_1713,node_2188,южные-русские,южные-русские,8.43675
28499,node_1713,node_2219,южные-русские,южные-русские,9.09586
28500,node_1713,node_2227,южные-русские,южные-русские,13.4605
28501,node_1713,node_2279,южные-русские,южные-русские,13.7513
28502,node_1713,node_2314,южные-русские,южные-русские,8.93009
28503,node_1713,node_2315,южные-русские,южные-русские,10.2003
28504,node_1713,node_2336,южные-русские,южные-русские,12.7517
28505,node_1713,node_2406,южные-русские,южные-русские,8.40269
28506,node_1713,node_2473,южные-русские,южные-русские,11.2364
28507,node_1713,node_2568,южные-русские,украинцы,8.60728
28508,node_1713,node_2608,южные-русские,украинцы,8.0057
28509,node_1714,node_1894,южные-русские,южные-русские,8.56501
28510,node_1714,node_1942,южные-русские,южные-русские,12.086
28511,node_1714,node_1994,южные-русские,южные-русские,14.6446
28512,node_1714,node_2140,южные-русские,южные-русские,8.98011
28513,node_1714,node_2464,южные-русские,южные-русские,9.87486
28514,node_1714,node_2618,южные-русские,украинцы,8.3677
28515,node_1715,node_1740,северные-русские,южные-русские,8.21616
28516,node_1715,node_1790,северные-русские,северные-русские,9.75011
28517,node_1715,node_1970,северные-русские,северные-русские,8.9593
28518,node_1715,node_2013,северные-русские,северные-русские,9.29008
28519,node_1715,node_2039,северные-русские,северные-русские,8.05055
28520,node_1715,node_2190,северные-русские,северные-русские,10.8056
28521,node_1715,node_2205,северные-русские,южные-русские,9.06199
28522,node_1715,node_2358,северные-русские,северные-русские,10.4094
28523,node_1715,node_2600,северные-русские,белорусы,11.3057
28524,node_1716,node_1772,южные-русские,южные-русские,18.078
28525,node_1716,node_1785,южные-русские,южные-русские,8.56773
28526,node_1716,node_2058,южные-русские,северные-русские,8.36011
28527,node_1716,node_2155,южные-русские,южные-русские,11.6201
28528,node_1716,node_2158,южные-русские,южные-русские,9.33906
28529,node_1716,node_2188,южные-русские,южные-русские,9.0586
28530,node_1716,node_2406,южные-русские,южные-русские,11.9961
28531,node_1717,node_1964,северные-русские,южные-русские,8.73981
28532,node_1717,node_2318,северные-русские,южные-русские,8.16393
28533,node_1717,node_2463,северные-русские,южные-русские,8.46623
28534,node_1717,node_2548,северные-русские,белорусы,13.2457
28535,node_1717,node_2584,северные-русские,украинцы,8.16487
28536,node_1718,node_1766,южные-русские,южные-русские,8.17525
28537,node_1718,node_1777,южные-русские,южные-русские,10.0302
28538,node_1718,node_1975,южные-русские,южные-русские,15.4962
28539,node_1718,node_1980,южные-русские,южные-русские,10.3598
28540,node_1718,node_2123,южные-русские,южные-русские,8.99606
28541,node_1718,node_2134,южные-русские,южные-русские,8.7806
28542,node_1718,node_2219,южные-русские,южные-русские,8.09158
28543,node_1719,node_2012,украинцы,северные-русские,8.19311
28544,node_1719,node_2075,украинцы,украинцы,8.38548
28545,node_1719,node_2218,украинцы,южные-русские,9.0927
28546,node_1719,node_2256,украинцы,украинцы,8.04366
28547,node_1719,node_2409,украинцы,южные-русские,13.7811
28548,node_1719,node_2604,украинцы,украинцы,3274.69
28549,node_1720,node_1725,южные-русские,южные-русские,10.4777
28550,node_1720,node_1817,южные-русские,южные-русские,8.50139
28551,node_1720,node_1854,южные-русские,белорусы,18.192
28552,node_1720,node_1874,южные-русские,южные-русские,9.88214
28553,node_1720,node_1938,южные-русские,северные-русские,8.31854
28554,node_1720,node_1948,южные-русские,южные-русские,16.7066
28555,node_1720,node_1969,южные-русские,южные-русские,8.53979
28556,node_1720,node_2244,южные-русские,южные-русские,14.1425
28557,node_1720,node_2312,южные-русские,южные-русские,10.049
28558,node_1720,node_2442,южные-русские,южные-русские,8.05631
28559,node_1720,node_2606,южные-русские,украинцы,9.5544
28560,node_1721,node_1839,северные-русские,южные-русские,9.97703
28561,node_1721,node_1868,северные-русские,северные-русские,8.37115
28562,node_1721,node_1957,северные-русские,южные-русские,8.22334
28563,node_1721,node_2094,северные-русские,северные-русские,9.34436
28564,node_1721,node_2107,северные-русские,южные-русские,9.97703
28565,node_1721,node_2246,северные-русские,северные-русские,17.2768
28566,node_1721,node_2279,северные-русские,южные-русские,8.37305
28567,node_1722,node_1797,южные-русские,южные-русские,8.31982
28568,node_1722,node_1999,южные-русские,южные-русские,10.1724
28569,node_1722,node_2011,южные-русские,южные-русские,8.29688
28570,node_1722,node_2126,южные-русские,южные-русские,12.6712
28571,node_1722,node_2479,южные-русские,южные-русские,8.96688
28572,node_1722,node_2613,южные-русские,украинцы,8.86013
28573,node_1722,node_2614,южные-русские,белорусы,10.1141
28574,node_1723,node_1779,южные-русские,южные-русские,15.8761
28575,node_1723,node_1790,южные-русские,северные-русские,8.48902
28576,node_1723,node_1952,южные-русские,южные-русские,9.50754
28577,node_1723,node_1976,южные-русские,южные-русские,8.57514
28578,node_1723,node_2007,южные-русские,белорусы,8.16447
28579,node_1723,node_2078,южные-русские,южные-русские,8.74715
28580,node_1723,node_2243,южные-русские,украинцы,8.23856
28581,node_1723,node_2244,южные-русские,южные-русские,9.08481
28582,node_1723,node_2290,южные-русские,южные-русские,14.3849
28583,node_1723,node_2432,южные-русские,южные-русские,9.2571
28584,node_1723,node_2489,южные-русские,южные-русские,18.0482
28585,node_1723,node_2517,южные-русские,белорусы,8.23952
28586,node_1724,node_1772,южные-русские,южные-русские,11.8281
28587,node_1724,node_1787,южные-русские,южные-русские,10.3402
28588,node_1724,node_1841,южные-русские,южные-русские,14.5738
28589,node_1724,node_1896,южные-русские,белорусы,10.2109
28590,node_1724,node_1919,южные-русские,украинцы,9.24683
28591,node_1724,node_2098,южные-русские,южные-русские,12.0102
28592,node_1724,node_2115,южные-русские,южные-русские,29.4671
28593,node_1724,node_2221,южные-русские,южные-русские,9.67331
28594,node_1724,node_2334,южные-русские,украинцы,8.29519
28595,node_1724,node_2428,южные-русские,южные-русские,9.80976
28596,node_1724,node_2444,южные-русские,южные-русские,10.0117
28597,node_1725,node_1729,южные-русские,украинцы,8.09594
28598,node_1725,node_1736,южные-русские,южные-русские,10.7905
28599,node_1725,node_1914,южные-русские,южные-русские,16.8353
28600,node_1725,node_1957,южные-русские,южные-русские,8.11206
28601,node_1725,node_2002,южные-русские,южные-русские,17.342
28602,node_1725,node_2054,южные-русские,южные-русские,11.3852
28603,node_1725,node_2556,южные-русские,белорусы,9.31561
28604,node_1726,node_1818,южные-русские,южные-русские,9.21052
28605,node_1726,node_1862,южные-русские,южные-русские,9.73941
28606,node_1726,node_1969,южные-русские,южные-русские,10.6281
28607,node_1726,node_2085,южные-русские,южные-русские,8.33353
28608,node_1726,node_2143,южные-русские,южные-русские,8.91616
28609,node_1726,node_2502,южные-русские,южные-русские,42.0853
28610,node_1727,node_1747,южные-русские,южные-русские,8.15311
28611,node_1727,node_1817,южные-русские,южные-русские,10.3015
28612,node_1727,node_1949,южные-русские,южные-русские,10.0299
28613,node_1727,node_2104,южные-русские,южные-русские,11.9488
28614,node_1727,node_2116,южные-русские,южные-русские,9.98167
28615,node_1727,node_2179,южные-русские,южные-русские,8.5896
28616,node_1727,node_2183,южные-русские,белорусы,9.06038
28617,node_1727,node_2300,южные-русские,южные-русские,8.21097
28618,node_1727,node_2339,южные-русские,южные-русские,9.32714
28619,node_1727,node_2389,южные-русские,северные-русские,8.17675
28620,node_1727,node_2460,южные-русские,южные-русские,9.84592
28621,node_1728,node_1905,белорусы,южные-русские,9.0563
28622,node_1728,node_2231,белорусы,южные-русские,9.83672
28623,node_1728,node_2234,белорусы,южные-русские,12.8208
28624,node_1728,node_2289,белорусы,северные-русские,8.00677
28625,node_1728,node_2424,белорусы,белорусы,8.96808
28626,node_1728,node_2474,белорусы,южные-русские,8.25505
28627,node_1728,node_2589,белорусы,белорусы,10.2612
28628,node_1729,node_1748,украинцы,южные-русские,8.41694
28629,node_1729,node_1799,украинцы,южные-русские,8.06561
28630,node_1729,node_1861,украинцы,южные-русские,8.4252
28631,node_1729,node_1908,украинцы,белорусы,8.74974
28632,node_1729,node_1923,украинцы,украинцы,8.55156
28633,node_1729,node_1935,украинцы,украинцы,8.89162
28634,node_1729,node_2187,украинцы,северные-русские,9.48685
28635,node_1729,node_2238,украинцы,украинцы,10.1311
28636,node_1729,node_2264,украинцы,украинцы,8.46434
28637,node_1729,node_2470,украинцы,украинцы,13.9104
28638,node_1729,node_2563,украинцы,украинцы,8.40567
28639,node_1729,node_2596,украинцы,украинцы,8.0442
28640,node_1730,node_1776,белорусы,белорусы,9.69106
28641,node_1730,node_1979,белорусы,северные-русские,10.5481
28642,node_1730,node_2033,белорусы,южные-русские,10.2624
28643,node_1730,node_2398,белорусы,южные-русские,8.18958
28644,node_1730,node_2457,белорусы,белорусы,10.0992
28645,node_1730,node_2478,белорусы,южные-русские,8.68365
28646,node_1730,node_2518,белорусы,белорусы,9.85246
28647,node_1730,node_2525,белорусы,украинцы,20.6087
28648,node_1730,node_2581,белорусы,белорусы,15.4265
28649,node_1731,node_1773,украинцы,северные-русские,15.8417
28650,node_1731,node_1879,украинцы,южные-русские,10.295
28651,node_1731,node_2005,украинцы,южные-русские,10.4314
28652,node_1731,node_2181,украинцы,южные-русские,12.7915
28653,node_1731,node_2492,украинцы,южные-русские,9.17299
28654,node_1731,node_2516,украинцы,белорусы,9.51511
28655,node_1732,node_1819,южные-русские,южные-русские,13.9442
28656,node_1732,node_1964,южные-русские,южные-русские,10.8916
28657,node_1732,node_2260,южные-русские,северные-русские,12.0954
28658,node_1732,node_2325,южные-русские,украинцы,8.50611
28659,node_1732,node_2484,южные-русские,южные-русские,8.43181
28660,node_1732,node_2578,южные-русские,белорусы,9.72819
28661,node_1732,node_2606,южные-русские,украинцы,8.27667
28662,node_1733,node_1771,южные-русские,южные-русские,9.2229
28663,node_1733,node_1930,южные-русские,северные-русские,8.56059
28664,node_1733,node_1987,южные-русские,южные-русские,21.1663
28665,node_1733,node_1996,южные-русские,южные-русские,9.19373
28666,node_1733,node_2049,южные-русские,южные-русские,11.2368
28667,node_1733,node_2117,южные-русские,белорусы,8.21091
28668,node_1733,node_2360,южные-русские,белорусы,17.5687
28669,node_1734,node_1796,южные-русские,южные-русские,11.7215
28670,node_1734,node_1839,южные-русские,южные-русские,8.55585
28671,node_1734,node_1842,южные-русские,южные-русские,8.05946
28672,node_1734,node_1919,южные-русские,украинцы,11.7409
28673,node_1734,node_1930,южные-русские,северные-русские,8.43039
28674,node_1734,node_2107,южные-русские,южные-русские,8.55585
28675,node_1734,node_2239,южные-русские,южные-русские,8.54505
28676,node_1734,node_2321,южные-русские,южные-русские,9.04921
28677,node_1734,node_2331,южные-русские,белорусы,10.2818
28678,node_1734,node_2395,южные-русские,украинцы,9.01838
28679,node_1734,node_2406,южные-русские,южные-русские,9.76515
28680,node_1734,node_2495,южные-русские,южные-русские,10.8429
28681,node_1735,node_1742,белорусы,южные-русские,9.89041
28682,node_1735,node_1997,белорусы,южные-русские,8.23574
28683,node_1735,node_2101,белорусы,белорусы,11.6998
28684,node_1735,node_2297,белорусы,южные-русские,8.67144
28685,node_1735,node_2358,белорусы,северные-русские,11.6373
28686,node_1735,node_2405,белорусы,южные-русские,9.1781
28687,node_1735,node_2481,белорусы,белорусы,9.57626
28688,node_1735,node_2566,белорусы,белорусы,9.04212
28689,node_1735,node_2610,белорусы,белорусы,9.58237
28690,node_1735,node_2623,белорусы,белорусы,13.9756
28691,node_1736,node_1975,южные-русские,южные-русские,9.14927
28692,node_1736,node_2051,южные-русские,южные-русские,9.95677
28693,node_1736,node_2155,южные-русские,южные-русские,8.50217
28694,node_1736,node_2473,южные-русские,южные-русские,8.21633
28695,node_1736,node_2578,южные-русские,белорусы,8.31816
28696,node_1736,node_2590,южные-русские,белорусы,9.03864
28697,node_1737,node_1767,южные-русские,южные-русские,8.45306
28698,node_1737,node_1796,южные-русские,южные-русские,251.491
28699,node_1737,node_1831,южные-русские,южные-русские,22.1287
28700,node_1737,node_2240,южные-русские,южные-русские,10.1255
28701,node_1737,node_2561,южные-русские,белорусы,8.23279
28702,node_1737,node_2583,южные-русские,украинцы,15.3205
28703,node_1738,node_1751,южные-русские,южные-русские,9.72331
28704,node_1738,node_1780,южные-русские,южные-русские,10.4503
28705,node_1738,node_1827,южные-русские,южные-русские,8.10837
28706,node_1738,node_1934,южные-русские,белорусы,14.5973
28707,node_1738,node_1970,южные-русские,северные-русские,19.8092
28708,node_1738,node_2054,южные-русские,южные-русские,11.3591
28709,node_1738,node_2290,южные-русские,южные-русские,8.98811
28710,node_1738,node_2321,южные-русские,южные-русские,20.5779
28711,node_1738,node_2440,южные-русские,южные-русские,8.98988
28712,node_1738,node_2530,южные-русские,украинцы,12.0317
28713,node_1738,node_2587,южные-русские,украинцы,9.05331
28714,node_1739,node_1942,белорусы,южные-русские,9.88346
28715,node_1739,node_2086,белорусы,южные-русские,10.9167
28716,node_1739,node_2238,белорусы,украинцы,10.6531
28717,node_1739,node_2413,белорусы,южные-русские,8.48905
28718,node_1739,node_2511,белорусы,украинцы,8.09721
28719,node_1739,node_2593,белорусы,белорусы,8.88449
28720,node_1740,node_1913,южные-русские,белорусы,10.211
28721,node_1740,node_1916,южные-русские,южные-русские,8.37049
28722,node_1740,node_2086,южные-русские,южные-русские,8.46821
28723,node_1740,node_2167,южные-русские,северные-русские,13.2326
28724,node_1740,node_2331,южные-русские,белорусы,8.60505
28725,node_1740,node_2401,южные-русские,южные-русские,8.24247
28726,node_1740,node_2598,южные-русские,украинцы,8.95814
28727,node_1740,node_2608,южные-русские,украинцы,10.0959
28728,node_1741,node_1982,северные-русские,белорусы,8.16512
28729,node_1741,node_2039,северные-русские,северные-русские,9.04088
28730,node_1741,node_2088,северные-русские,северные-русские,9.35365
28731,node_1741,node_2094,северные-русские,северные-русские,8.22926
28732,node_1741,node_2194,северные-русские,северные-русские,8.64551
28733,node_1741,node_2433,северные-русские,южные-русские,8.63796
28734,node_1741,node_2440,северные-русские,южные-русские,9.46179
28735,node_1742,node_1745,южные-русские,южные-русские,23.5706
28736,node_1742,node_1754,южные-русские,южные-русские,16.3478
28737,node_1742,node_1856,южные-русские,южные-русские,8.73674
28738,node_1742,node_1887,южные-русские,южные-русские,10.0642
28739,node_1742,node_1909,южные-русские,украинцы,10.0178
28740,node_1742,node_1968,южные-русские,южные-русские,12.7302
28741,node_1742,node_1989,южные-русские,южные-русские,9.11815
28742,node_1742,node_2032,южные-русские,южные-русские,12.7401
28743,node_1742,node_2336,южные-русские,южные-русские,9.85781
28744,node_1742,node_2361,южные-русские,южные-русские,10.4818
28745,node_1743,node_2022,южные-русские,украинцы,8.20348
28746,node_1743,node_2109,южные-русские,южные-русские,21.4594
28747,node_1743,node_2114,южные-русские,южные-русские,8.27605
28748,node_1743,node_2206,южные-русские,южные-русские,9.22832
28749,node_1743,node_2207,южные-русские,южные-русские,10.4048
28750,node_1743,node_2399,южные-русские,южные-русские,8.81595
28751,node_1743,node_2573,южные-русские,белорусы,15.9514
28752,node_1743,node_2582,южные-русские,украинцы,8.63173
28753,node_1743,node_2602,южные-русские,белорусы,9.78479
28754,node_1743,node_2617,южные-русские,белорусы,8.27605
28755,node_1744,node_1753,южные-русские,южные-русские,8.72485
28756,node_1744,node_1814,южные-русские,южные-русские,9.46018
28757,node_1744,node_1842,южные-русские,южные-русские,9.40952
28758,node_1744,node_1860,южные-русские,южные-русские,16.7296
28759,node_1744,node_1939,южные-русские,северные-русские,8.11037
28760,node_1744,node_2003,южные-русские,южные-русские,8.10077
28761,node_1744,node_2084,южные-русские,южные-русские,8.64108
28762,node_1744,node_2095,южные-русские,северные-русские,8.7431
28763,node_1744,node_2162,южные-русские,южные-русские,8.64035
28764,node_1744,node_2174,южные-русские,южные-русские,8.08264
28765,node_1744,node_2199,южные-русские,южные-русские,8.97394
28766,node_1744,node_2203,южные-русские,южные-русские,9.84088
28767,node_1744,node_2498,южные-русские,южные-русские,8.08048
28768,node_1745,node_1777,южные-русские,южные-русские,10.0191
28769,node_1745,node_1846,южные-русские,южные-русские,8.64382
28770,node_1745,node_1859,южные-русские,южные-русские,12.0967
28771,node_1745,node_1862,южные-русские,южные-русские,8.32355
28772,node_1745,node_1911,южные-русские,южные-русские,9.58208
28773,node_1745,node_2132,южные-русские,северные-русские,17.3379
28774,node_1745,node_2155,южные-русские,южные-русские,10.7175
28775,node_1745,node_2241,южные-русские,южные-русские,8.0416
28776,node_1745,node_2306,южные-русские,южные-русские,8.19577
28777,node_1745,node_2363,южные-русские,северные-русские,8.44205
28778,node_1745,node_2385,южные-русские,южные-русские,8.2934
28779,node_1745,node_2492,южные-русские,южные-русские,9.83813
28780,node_1746,node_1799,северные-русские,южные-русские,12.1792
28781,node_1746,node_2026,северные-русские,южные-русские,8.75472
28782,node_1746,node_2039,северные-русские,северные-русские,8.59806
28783,node_1746,node_2168,северные-русские,южные-русские,8.82326
28784,node_1746,node_2212,северные-русские,северные-русские,14.3885
28785,node_1746,node_2408,северные-русские,южные-русские,8.04142
28786,node_1746,node_2468,северные-русские,южные-русские,9.45427
28787,node_1746,node_2473,северные-русские,южные-русские,8.17601
28788,node_1746,node_2499,северные-русские,южные-русские,9.79694
28789,node_1747,node_1813,южные-русские,южные-русские,8.5059
28790,node_1747,node_1817,южные-русские,южные-русские,8.49725
28791,node_1747,node_1827,южные-русские,южные-русские,10.0386
28792,node_1747,node_1887,южные-русские,южные-русские,11.8828
28793,node_1747,node_1898,южные-русские,южные-русские,8.94237
28794,node_1747,node_1949,южные-русские,южные-русские,8.11227
28795,node_1747,node_1972,южные-русские,южные-русские,8.5059
28796,node_1747,node_2019,южные-русские,южные-русские,8.5059
28797,node_1747,node_2150,южные-русские,южные-русские,8.08296
28798,node_1747,node_2240,южные-русские,южные-русские,8.26573
28799,node_1747,node_2250,южные-русские,северные-русские,9.27067
28800,node_1747,node_2359,южные-русские,северные-русские,8.69244
28801,node_1747,node_2560,южные-русские,украинцы,8.18132
28802,node_1748,node_1814,южные-русские,южные-русские,10.0856
28803,node_1748,node_1872,южные-русские,южные-русские,9.22449
28804,node_1748,node_1938,южные-русские,северные-русские,9.58335
28805,node_1748,node_1962,южные-русские,южные-русские,8.99599
28806,node_1748,node_2064,южные-русские,северные-русские,9.89722
28807,node_1748,node_2081,южные-русские,южные-русские,10.3736
28808,node_1748,node_2310,южные-русские,белорусы,8.28461
28809,node_1748,node_2351,южные-русские,южные-русские,12.1624
28810,node_1748,node_2468,южные-русские,южные-русские,9.41281
28811,node_1748,node_2522,южные-русские,белорусы,8.59689
28812,node_1749,node_1809,южные-русские,южные-русские,8.26328
28813,node_1749,node_2229,южные-русские,южные-русские,11.2795
28814,node_1749,node_2523,южные-русские,белорусы,11.6678
28815,node_1749,node_2548,южные-русские,белорусы,8.93201
28816,node_1749,node_2608,южные-русские,украинцы,8.85231
28817,node_1750,node_1797,северные-русские,южные-русские,10.3819
28818,node_1750,node_1805,северные-русские,северные-русские,8.65577
28819,node_1750,node_1856,северные-русские,южные-русские,9.13866
28820,node_1750,node_2140,северные-русские,южные-русские,8.70578
28821,node_1750,node_2144,северные-русские,северные-русские,10.3312
28822,node_1750,node_2158,северные-русские,южные-русские,8.76047
28823,node_1750,node_2167,северные-русские,северные-русские,8.27831
28824,node_1750,node_2295,северные-русские,южные-русские,12.5252
28825,node_1750,node_2312,северные-русские,южные-русские,9.42657
28826,node_1751,node_1798,южные-русские,южные-русские,15.8599
28827,node_1751,node_1831,южные-русские,южные-русские,11.8405
28828,node_1751,node_1834,южные-русские,южные-русские,11.7172
28829,node_1751,node_1866,южные-русские,южные-русские,13.0855
28830,node_1751,node_2089,южные-русские,южные-русские,11.8172
28831,node_1751,node_2139,южные-русские,южные-русские,8.31567
28832,node_1751,node_2205,южные-русские,южные-русские,8.50649
28833,node_1751,node_2247,южные-русские,белорусы,9.24821
28834,node_1751,node_2262,южные-русские,северные-русские,9.23367
28835,node_1751,node_2300,южные-русские,южные-русские,14.2955
28836,node_1751,node_2346,южные-русские,северные-русские,8.55341
28837,node_1751,node_2478,южные-русские,южные-русские,8.83448
28838,node_1751,node_2512,южные-русские,белорусы,13.9445
28839,node_1752,node_1764,южные-русские,южные-русские,9.09462
28840,node_1752,node_1810,южные-русские,белорусы,9.86711
28841,node_1752,node_1837,южные-русские,южные-русские,9.54719
28842,node_1752,node_1998,южные-русские,южные-русские,11.8045
28843,node_1752,node_2082,южные-русские,южные-русские,12.3267
28844,node_1752,node_2253,южные-русские,южные-русские,8.20602
28845,node_1752,node_2465,южные-русские,белорусы,8.88278
28846,node_1753,node_1830,южные-русские,северные-русские,8.63238
28847,node_1753,node_1838,южные-русские,южные-русские,8.48382
28848,node_1753,node_1927,южные-русские,северные-русские,8.42317
28849,node_1753,node_1937,южные-русские,северные-русские,8.06433
28850,node_1753,node_2398,южные-русские,южные-русские,9.15764
28851,node_1753,node_2457,южные-русские,белорусы,8.01756
28852,node_1753,node_2543,южные-русские,белорусы,10.0402
28853,node_1754,node_1770,южные-русские,южные-русские,10.3575
28854,node_1754,node_1842,южные-русские,южные-русские,8.82568
28855,node_1754,node_1971,южные-русские,южные-русские,11.423
28856,node_1754,node_1977,южные-русские,южные-русские,9.19066
28857,node_1754,node_1978,южные-русские,белорусы,8.29369
28858,node_1754,node_2137,южные-русские,южные-русские,14.4172
28859,node_1754,node_2386,южные-русские,южные-русские,8.3859
28860,node_1754,node_2394,южные-русские,южные-русские,9.54555
28861,node_1754,node_2594,южные-русские,белорусы,10.2663
28862,node_1755,node_1821,южные-русские,южные-русские,10.733
28863,node_1755,node_1891,южные-русские,северные-русские,11.4226
28864,node_1755,node_2004,южные-русские,южные-русские,9.39653
28865,node_1755,node_2013,южные-русские,северные-русские,8.07839
28866,node_1755,node_2054,южные-русские,южные-русские,10.5586
28867,node_1755,node_2105,южные-русские,южные-русские,8.80256
28868,node_1755,node_2206,южные-русские,южные-русские,8.35956
28869,node_1755,node_2272,южные-русские,южные-русские,13.01
28870,node_1755,node_2297,южные-русские,южные-русские,8.50961
28871,node_1755,node_2363,южные-русские,северные-русские,8.58995
28872,node_1755,node_2385,южные-русские,южные-русские,8.73291
28873,node_1756,node_1929,южные-русские,южные-русские,8.47372
28874,node_1756,node_2072,южные-русские,украинцы,9.45828
28875,node_1756,node_2130,южные-русские,украинцы,9.18937
28876,node_1756,node_2444,южные-русские,южные-русские,11.8583
28877,node_1756,node_2608,южные-русские,украинцы,8.37526
28878,node_1757,node_1851,южные-русские,южные-русские,10.0146
28879,node_1757,node_1856,южные-русские,южные-русские,11.8946
28880,node_1757,node_2006,южные-русские,южные-русские,15.7803
28881,node_1757,node_2023,южные-русские,южные-русские,8.04218
28882,node_1757,node_2069,южные-русские,южные-русские,8.53754
28883,node_1757,node_2120,южные-русские,южные-русские,9.08166
28884,node_1757,node_2121,южные-русские,южные-русские,19.3792
28885,node_1757,node_2285,южные-русские,южные-русские,20.9116
28886,node_1757,node_2388,южные-русские,южные-русские,10.9417
28887,node_1757,node_2419,южные-русские,южные-русские,8.33976
28888,node_1757,node_2497,южные-русские,южные-русские,10.7582
28889,node_1758,node_1764,южные-русские,южные-русские,9.20429
28890,node_1758,node_1994,южные-русские,южные-русские,8.72388
28891,node_1758,node_2073,южные-русские,южные-русские,8.3674
28892,node_1758,node_2213,южные-русские,северные-русские,8.38109
28893,node_1758,node_2458,южные-русские,южные-русские,9.14189
28894,node_1759,node_1805,украинцы,северные-русские,8.18989
28895,node_1759,node_2060,украинцы,украинцы,9.0251
28896,node_1759,node_2091,украинцы,украинцы,11.7833
28897,node_1759,node_2207,украинцы,южные-русские,13.6953
28898,node_1759,node_2215,украинцы,южные-русские,10.2112
28899,node_1759,node_2236,украинцы,южные-русские,10.5189
28900,node_1759,node_2409,украинцы,южные-русские,8.85719
28901,node_1759,node_2415,украинцы,украинцы,8.90438
28902,node_1760,node_1962,северные-русские,южные-русские,8.31245
28903,node_1760,node_1987,северные-русские,южные-русские,15.3501
28904,node_1760,node_2034,северные-русские,южные-русские,9.80042
28905,node_1760,node_2039,северные-русские,северные-русские,11.4857
28906,node_1760,node_2073,северные-русские,южные-русские,11.678
28907,node_1760,node_2118,северные-русские,северные-русские,9.89655
28908,node_1760,node_2250,северные-русские,северные-русские,9.7327
28909,node_1760,node_2347,северные-русские,южные-русские,10.5821
28910,node_1760,node_2516,северные-русские,белорусы,8.20266
28911,node_1761,node_1784,северные-русские,южные-русские,8.58078
28912,node_1761,node_1837,северные-русские,южные-русские,10.2629
28913,node_1761,node_1983,северные-русские,северные-русские,8.23446
28914,node_1761,node_2183,северные-русские,белорусы,11.0111
28915,node_1761,node_2276,северные-русские,северные-русские,10.571
28916,node_1761,node_2286,северные-русские,южные-русские,8.30372
28917,node_1761,node_2466,северные-русские,белорусы,8.71721
28918,node_1761,node_2589,северные-русские,белорусы,16.4476
28919,node_1762,node_1815,южные-русские,украинцы,8.23452
28920,node_1762,node_1892,южные-русские,южные-русские,8.64777
28921,node_1762,node_1956,южные-русские,южные-русские,9.12305
28922,node_1762,node_1964,южные-русские,южные-русские,9.61274
28923,node_1762,node_1977,южные-русские,южные-русские,8.7967
28924,node_1762,node_2192,южные-русские,южные-русские,8.00003
28925,node_1762,node_2230,южные-русские,южные-русские,8.10921
28926,node_1762,node_2368,южные-русские,белорусы,9.82899
28927,node_1762,node_2452,южные-русские,южные-русские,9.16611
28928,node_1762,node_2515,южные-русские,белорусы,9.72072
28929,node_1762,node_2557,южные-русские,украинцы,12.7247
28930,node_1763,node_1766,южные-русские,южные-русские,10.458
28931,node_1763,node_1838,южные-русские,южные-русские,8.5679
